source,original_split,original_stem,assigned_split
patok_v2,train,opencv_frame_76-2-_png.rf.df872fd8662abb4bc409cd93c9e7804d,train
patok_v2,train,opencv_frame_76-3-_png.rf.148b97b2249dc77bf47afc91f4fd8f8a,valid
patok_v2,train,opencv_frame_76-3-_png.rf.ea246c379b19e0be4cc8cab6062f8789,train
patok_v2,train,opencv_frame_76-5-_png.rf.a29cc97c983489fcdcbe72f4d83b019a,train
patok_v2,train,opencv_frame_76-5-_png.rf.bbd59afa17ef385c70848d900fa2ec99,train
patok_v2,train,opencv_frame_76-6-_png.rf.e7eb4a293de165b2d094dfca8ef41e36,train
patok_v2,train,opencv_frame_76-6-_png.rf.fa3ef773143ece061e85eb0f563e3efe,test
patok_v2,train,opencv_frame_77-12-_png.rf.49a979413ad05fb5684e5be31994d19e,train
patok_v2,train,opencv_frame_77-12-_png.rf.cacd25f1bab341e508c7aaaad6afcece,valid
patok_v2,train,opencv_frame_77-14-_png.rf.14d91b5f9aa7e0e6287b682eaaf11c9c,train
patok_v2,train,opencv_frame_77-14-_png.rf.2f3509894e31990247257084a96fc935,train
patok_v2,train,opencv_frame_77-5-_png.rf.87ca4bba489cddf52cc6dc6a6d3214cc,train
patok_v2,train,opencv_frame_77-5-_png.rf.eb4c092ca2e8014a83a7e28433b60176,train
patok_v2,train,opencv_frame_77-8-_png.rf.5ba56337b5352b9e9a1349065c02d6e0,valid
patok_v2,train,opencv_frame_77-8-_png.rf.7c01f301b6dcd3ee376ab6ff8428d26f,train
patok_v2,train,opencv_frame_78-10-_png.rf.01affc48d3ad71d0c6c54ca16d062eb9,valid
patok_v2,train,opencv_frame_78-10-_png.rf.9a1a92b51a0838878c9f8e57bcbf20f2,train
patok_v2,train,opencv_frame_78-13-_png.rf.3becd69cdc39a93913498cf78a45248b,train
patok_v2,train,opencv_frame_78-13-_png.rf.91ecdb170dfaef6e34d9cfa3b70056fd,train
patok_v2,train,opencv_frame_78-3-_png.rf.bee8dfeb1d849e475b9870978b74584d,train
patok_v2,train,opencv_frame_78-3-_png.rf.eb6964cba457a3c15cb90b7c95dc71fe,train
patok_v2,train,opencv_frame_79-11-_png.rf.07420d9108c0a5d0b6f8b850a3a58f55,train
patok_v2,train,opencv_frame_79-11-_png.rf.f1fe9f5cfe199e107a72780c061f67a7,test
patok_v2,train,opencv_frame_81-5-_png.rf.64d9504189c5d6ce57380b293be761af,train
patok_v2,train,opencv_frame_81-5-_png.rf.e992be089964e8dafc8c6aa2100f41b5,test
patok_v2,train,opencv_frame_81-8-_png.rf.47970dd41831ba0fc176c8673c5015bc,train
patok_v2,train,opencv_frame_81-8-_png.rf.e9322e208dc7a83b887c01f492e33628,test
patok_v2,train,opencv_frame_83-11-_png.rf.4a3dd2f99c3a09499c2169ad411c9e8a,train
patok_v2,train,opencv_frame_83-11-_png.rf.b24cd20970067715ece924cc540cd2f4,train
patok_v2,train,opencv_frame_83-4-_png.rf.a2ecbe721d5f5495aa5c4befa608b4b8,train
patok_v2,train,opencv_frame_83-4-_png.rf.de6b0b5f6dab6179a07f4ae9a2756edf,test
patok_v2,train,opencv_frame_84-2-_png.rf.62f510b72eb0441b18a7650d0331c38c,valid
patok_v2,train,opencv_frame_84-2-_png.rf.9e89335914348ec727792468825277ff,train
patok_v2,train,opencv_frame_84-9-_png.rf.2cabc7e77c34ce5eb53ea701fe0de58b,train
patok_v2,train,opencv_frame_84-9-_png.rf.50cbca24c2e1326cbcdbe42b6d8a8ff0,train
patok_v2,train,opencv_frame_85-3-_png.rf.7006c72023a8d493e2f78a6841616652,train
patok_v2,train,opencv_frame_85-3-_png.rf.97fc218c1ca638bc27a9406d5d529b17,train
patok_v2,train,opencv_frame_86-12-_png.rf.45f5abccab94c5f4908e388f76d8157e,test
patok_v2,train,opencv_frame_86-12-_png.rf.9b907770481906822a78b44c49ea2b84,train
patok_v2,train,opencv_frame_86-14-_png.rf.33bac6486461d651a7ec0b52f7504e77,train
patok_v2,train,opencv_frame_86-14-_png.rf.d6ac72411e4db914fc03e50e48e7f226,train
patok_v2,train,opencv_frame_86-5-_png.rf.2396b84bf8d88655497c1159060de2d6,train
patok_v2,train,opencv_frame_86-5-_png.rf.ded3ec37fd68608b441228e88b4afa75,train
patok_v2,train,opencv_frame_87-12-_png.rf.baef97ff3d070286aefdb1a030022ffd,test
patok_v2,train,opencv_frame_87-12-_png.rf.ff769abd4a4e30c76baeb4f6aaa93009,test
patok_v2,train,opencv_frame_87-4-_png.rf.31b08395e21557ed6f61a247c8c1a101,train
patok_v2,train,opencv_frame_87-4-_png.rf.3af8aab7fd81ac03dfa29d25c0d76787,train
patok_v2,train,opencv_frame_87-6-_png.rf.a888f123c3af69e5d396ec194e1bb4db,train
patok_v2,train,opencv_frame_87-6-_png.rf.c9e5c7a0e87cfd3c838b9c61a34985e5,train
patok_v2,train,opencv_frame_87-7-_png.rf.3040cc4e1a7fa1055c6aa25e278af2cd,train
patok_v2,train,opencv_frame_87-7-_png.rf.bdb5fdd477cabd88505e98ca808d5375,train
patok_v2,train,opencv_frame_88-11-_png.rf.0364f0e8896698e9c7eb7a2b48449260,train
patok_v2,train,opencv_frame_88-11-_png.rf.f3035d7b7f0aacb414e3cf9a72980865,valid
patok_v2,train,opencv_frame_89-9-_png.rf.16ca24dc42cfa34ef72eab636d61493f,valid
patok_v2,train,opencv_frame_89-9-_png.rf.537a28ad1777ff6b6b18ea45b1ba56e1,train
patok_v2,train,opencv_frame_90-11-_png.rf.5536ea5137eeac9071a5a653fe9e11be,train
patok_v2,train,opencv_frame_90-11-_png.rf.dcea53fcee6167d49f9df7dc1239c93c,valid
patok_v2,train,opencv_frame_90-4-_png.rf.a189f8f5159b23ef1e61bc35d8ac721b,train
patok_v2,train,opencv_frame_90-4-_png.rf.b1f18694b131fe3ff1dd8b7680a5fa19,train
patok_v2,train,opencv_frame_90-5-_png.rf.253ca72f5a3394a4a6df99cf673ca4c1,train
patok_v2,train,opencv_frame_90-5-_png.rf.d7938db15aa0dea0ecf244c0d6121d36,train
patok_v2,train,opencv_frame_91-5-_png.rf.2def88c756e711e026fa35ec3154abc1,train
patok_v2,train,opencv_frame_91-5-_png.rf.351e9405027997f8c7a341ace3ed04d3,train
patok_v2,train,opencv_frame_91-8-_png.rf.a08fda974a2fbddf98dd818399c5f7b5,train
patok_v2,train,opencv_frame_91-8-_png.rf.ad5ab8b3b70b6441f92d8dce75019659,train
patok_v2,train,opencv_frame_92-2-_png.rf.a5ae38bdfb4de093580b9ee24bca1a42,valid
patok_v2,train,opencv_frame_92-2-_png.rf.bc028f8cdd11afadbe2fcccb5a12b8ae,train
patok_v2,train,opencv_frame_92-6-_png.rf.8775b4bf677e16b00ef5934194f07f47,train
patok_v2,train,opencv_frame_92-6-_png.rf.b333071d305ee0e1717c7437baeaec58,train
patok_v2,train,opencv_frame_92-8-_png.rf.b9fe23371f18664115db35bc6762262f,train
patok_v2,train,opencv_frame_92-8-_png.rf.db682e3b7648f7a92176a2d8447892f1,train
patok_v2,train,opencv_frame_93-7-_png.rf.c4c04bef040af301cfa9d04f65e472ee,train
patok_v2,train,opencv_frame_93-7-_png.rf.e4bff9bea5af5fd8c8516d8b5cd646db,valid
patok_v2,train,opencv_frame_93-8-_png.rf.5479fb37be9ece46eb0aa7c1b41e56b9,train
patok_v2,train,opencv_frame_93-8-_png.rf.9c895e66b72de9e6d7f8515668c43f58,train
patok_v2,train,opencv_frame_94-11-_png.rf.02a0b62e07fddb1a7bff69db8fedb9be,train
patok_v2,train,opencv_frame_94-11-_png.rf.ec2ae1a6571a903c36e60c1641197f80,train
patok_v2,train,opencv_frame_94-13-_png.rf.b21374326f7a04cdbc5d35ee6968eb48,train
patok_v2,train,opencv_frame_94-13-_png.rf.c06000501effa396a7270367a74077b9,train
patok_v2,train,opencv_frame_94-4-_png.rf.15df630860946ca3f468a49d0432b844,train
patok_v2,train,opencv_frame_94-4-_png.rf.f9f54bcadc722a8f81a1f537628ff536,train
patok_v2,train,opencv_frame_94-5-_png.rf.a26513cf7cf407efe01e7296ee53eddb,train
patok_v2,train,opencv_frame_94-5-_png.rf.f13c4d0866c73ac5677a15d3c3626832,train
patok_v2,train,opencv_frame_94-7-_png.rf.2c2bcdb9c7dfc77a9bf8c8fe366d9333,train
patok_v2,train,opencv_frame_94-7-_png.rf.d4aa3f2d6821f41dfd91aa60370912a0,train
patok_v2,train,opencv_frame_95-10-_png.rf.c2df0404649fd9bb3874853027c837c5,train
patok_v2,train,opencv_frame_95-10-_png.rf.dcbe2a092b8e34234389ec7fd43f85ef,train
patok_v2,train,opencv_frame_95-5-_png.rf.0786d66a8eb40b613118a444c8d133e0,train
patok_v2,train,opencv_frame_95-5-_png.rf.ef72687e53ef08d10bb960e6254e92aa,train
patok_v2,train,opencv_frame_96-10-_png.rf.1447b83a6406aec25dca9be26626b649,train
patok_v2,train,opencv_frame_96-10-_png.rf.c9c9abf4de0a228696a59483dad279d9,train
patok_v2,train,opencv_frame_96-11-_png.rf.4f59cc2d2c69ef4d2b349b11e854ceff,train
patok_v2,train,opencv_frame_96-11-_png.rf.deb2c9b828aa7374f8783fe64f85d714,test
patok_v2,train,opencv_frame_96-4-_png.rf.2e5959e748fc8bb735d65a949dad056e,train
patok_v2,train,opencv_frame_96-4-_png.rf.b9ddad57f253b07bb597f12fe9c8b598,train
patok_v2,train,opencv_frame_96-5-_png.rf.265e6e6efa3044e6c3bed0287ee36325,train
patok_v2,train,opencv_frame_96-5-_png.rf.c88e2f8ba139ab39b803dbe9b0c14855,train
patok_v2,train,opencv_frame_96-6-_png.rf.6af6fd077944f665e081f030bc2b79d6,train
patok_v2,train,opencv_frame_96-6-_png.rf.b6a11743f767a3fce53029eedd966981,valid
patok_v2,train,opencv_frame_96-7-_png.rf.c59e83f1b5fa6d72a321609e7766b473,train
patok_v2,train,opencv_frame_96-7-_png.rf.df9cd07f6d5cc4f79b4da5ad6b7235f8,train
patok_v2,train,opencv_frame_97-10-_png.rf.4e406f0877ab258c58ad8605124d6e98,train
patok_v2,train,opencv_frame_97-10-_png.rf.c96ace47636bf632de2984ee3775c2c7,train
patok_v2,train,opencv_frame_97-2-_png.rf.b7afb9cc33d33f8a8672262bf14142e8,train
patok_v2,train,opencv_frame_97-2-_png.rf.d0414be436fc0aeaaa052b80a761022f,train
patok_v2,train,opencv_frame_97-4-_png.rf.d868fc7ff1cc203ec886201b9f3548ad,valid
patok_v2,train,opencv_frame_97-4-_png.rf.d9201d0a64dded59b392f28b795f2422,train
patok_v2,train,opencv_frame_97-6-_png.rf.841311a2aac47b4cf103d2e293208c6b,train
patok_v2,train,opencv_frame_97-6-_png.rf.dc9fe44a2a66ce21eb465137a2fe2ec8,test
patok_v2,train,opencv_frame_97-8-_png.rf.322acdbb8bf5c15cda1c36e5f85b943f,test
patok_v2,train,opencv_frame_97-8-_png.rf.76867366d77c50e8d937827ab4a6b51e,train
patok_v2,train,opencv_frame_97-9-_png.rf.c3b5dded5263371661070cfda93c8087,train
patok_v2,train,opencv_frame_97-9-_png.rf.f2584128bdd6da69a07c91675cc0a0b6,train
patok_v2,train,opencv_frame_98-10-_png.rf.857536b892f2cb215d69833ae3ccfce8,train
patok_v2,train,opencv_frame_98-10-_png.rf.b1203edc6a38afe9be26ead1827b1a65,train
patok_v2,train,opencv_frame_98-12-_png.rf.06547a39fce081d7d793e9f54d8d8471,train
patok_v2,train,opencv_frame_98-12-_png.rf.1650ae33f74a0a6704ea4ce1269f831a,train
patok_v2,train,opencv_frame_98-2-_png.rf.42f2103978e4059e87f57ddcafe4fdab,valid
patok_v2,train,opencv_frame_98-2-_png.rf.e3b205d330d35210e49c78142f4dc469,train
patok_v2,train,opencv_frame_98-4-_png.rf.04fec36dd728f3f957363e56c773d6d1,train
patok_v2,train,opencv_frame_98-4-_png.rf.a768f7775449bcc2410864ccbffc8b6a,train
patok_v2,train,opencv_frame_98-6-_png.rf.1a1614839e39ff8764a687534c904ccd,valid
patok_v2,train,opencv_frame_98-6-_png.rf.5ddcaae3bb71d1b0c4465ceca25045e5,train
patok_v2,train,opencv_frame_99-12-_png.rf.3746ef9b32e4986964c816947b56f901,train
patok_v2,train,opencv_frame_99-12-_png.rf.58a502dc82d24364f00681327d13397e,train
patok_v2,train,peopledriving0_jpeg_jpg.rf.0885a017e05ae845d9708ef135e116ec,test
patok_v2,train,peopledriving0_jpeg_jpg.rf.1f05bcee0fa11a88d04f24559a3f5926,train
patok_v2,train,peopledriving0_jpeg_jpg.rf.1f8c950f68ce8d75f508669669a83d4f,train
patok_v2,train,peopledriving0_jpeg_jpg.rf.58112885e875696fd3e8783b29e47b8a,train
patok_v2,train,peopledriving0_jpeg_jpg.rf.6d241ed60cf58ea8c08df0eeb2f16a6f,train
patok_v2,train,peopledriving0_jpeg_jpg.rf.818348ff3a1b62ad6ecef31302a8cd17,valid
patok_v2,train,peopledriving0_jpeg_jpg.rf.9ea0c687240f694a374de68909457c9b,train
patok_v2,train,peopledriving0_jpeg_jpg.rf.a0f616ec42887752e0c8b75f956995c0,train
patok_v2,train,peopledriving0_jpeg_jpg.rf.a4a8e15a326f7d833ab09d0a460f2951,train
patok_v2,train,peopledriving0_jpeg_jpg.rf.a89b095ea734cf00bec2e9ef3e4dee7d,valid
patok_v2,train,peopledriving0_jpeg_jpg.rf.aa4366a6458bde0b146118da0f535a6c,train
patok_v2,train,peopledriving0_jpeg_jpg.rf.b5a47855251bd7fa597eb3b4249836d4,train
patok_v2,train,peopledriving106_jpeg_jpg.rf.b34c733fdf47b6deb943920fbc509eb2,train
patok_v2,train,peopledriving106_jpeg_jpg.rf.e3bbfed5c83a5fc873c260d43fca3733,train
patok_v2,train,peopledriving109_jpeg_jpg.rf.212037e2ed0f992caec20e5e9f5ef261,train
patok_v2,train,peopledriving109_jpeg_jpg.rf.4237cc8da5db2950e6933ad90ecbfd7c,train
patok_v2,train,peopledriving109_jpeg_jpg.rf.bae4952b2f758fbc67b061906ed5f5e3,train
patok_v2,train,peopledriving109_jpeg_jpg.rf.be074be586e14a1af9c1af4b6c9075bd,test
patok_v2,train,peopledriving109_jpeg_jpg.rf.c21ff46d789a774e2ae7a503bc44db5e,train
patok_v2,train,peopledriving109_jpeg_jpg.rf.c5b141c68b02d9e8770545319dc364c9,train
patok_v2,train,peopledriving109_jpeg_jpg.rf.d1970b81d88819f7df6ba8e368325108,train
patok_v2,train,peopledriving109_jpeg_jpg.rf.e9fc46c128b545fa62b725bcf94d622d,train
patok_v2,train,peopledriving115_jpeg_jpg.rf.096dcb723e0c525de8a3f57d99951fdc,train
patok_v2,train,peopledriving115_jpeg_jpg.rf.a0e104928733f65bfca96364c14a2830,train
patok_v2,train,peopledriving116_jpeg_jpg.rf.00e6e816365ee7ebef1623d21cd758a5,train
patok_v2,train,peopledriving116_jpeg_jpg.rf.0bc102d2a060203c14b3401ed6fa58ba,train
patok_v2,train,peopledriving116_jpeg_jpg.rf.26e1a8ffb22d5269566a6b8f065b2cf0,train
patok_v2,train,peopledriving116_jpeg_jpg.rf.32f285a9a8dc791e23378b273e44da1f,train
patok_v2,train,peopledriving116_jpeg_jpg.rf.46e43ed1ade447b76da2345d392fc348,train
patok_v2,train,peopledriving116_jpeg_jpg.rf.8c3e017f9835d3c0691201bf16ca10da,train
patok_v2,train,peopledriving116_jpeg_jpg.rf.abf9bc2e41432afd684769acbc7e07bb,train
patok_v2,train,peopledriving116_jpeg_jpg.rf.bdee91887cdcade918d1b18919a1f119,train
patok_v2,train,peopledriving116_jpeg_jpg.rf.f08db78feca2ea05a191b5a80545dbca,test
patok_v2,train,peopledriving116_jpeg_jpg.rf.f9941d5751d1d44651ffec078edf7589,valid
patok_v2,train,peopledriving117_jpeg_jpg.rf.a353b59f5fd95c5f5a270652ffb3c225,test
patok_v2,train,peopledriving117_jpeg_jpg.rf.cd81c7234011d48f8d950e9de44c1133,train
patok_v2,train,peopledriving12_jpeg_jpg.rf.1967b4b4f816696cc057bc0dbd3246bd,valid
patok_v2,train,peopledriving12_jpeg_jpg.rf.683939115e102faffb599f7404b9924e,train
patok_v2,train,peopledriving12_jpeg_jpg.rf.7d40f0111d0a16c029a6a72b64e6bb38,valid
patok_v2,train,peopledriving12_jpeg_jpg.rf.9b3f7e4682d6a6c2514ec3c7e7fa3be7,train
patok_v2,train,peopledriving132_jpeg_jpg.rf.02c57a4c39271996471067f269bcc6d7,test
patok_v2,train,peopledriving132_jpeg_jpg.rf.06d5e66edb9cdcfc91d470e02536beca,train
patok_v2,train,peopledriving132_jpeg_jpg.rf.109f6c5f7f8023ccd98279051b2773d8,train
patok_v2,train,peopledriving132_jpeg_jpg.rf.2a468bea73377fb6a4a584a0afe38b8f,train
patok_v2,train,peopledriving132_jpeg_jpg.rf.4cdfa30b75e143fe719860433d23f9d9,train
patok_v2,train,peopledriving132_jpeg_jpg.rf.5605b5e84892e9549ff1ab5372ad9bdb,train
patok_v2,train,peopledriving132_jpeg_jpg.rf.69d1400f5c9742a44576fcfc46b5f252,train
patok_v2,train,peopledriving132_jpeg_jpg.rf.a0b3a9834da5aa44f0a25d25976f3f39,valid
patok_v2,train,peopledriving132_jpeg_jpg.rf.a28cae71f3002c1e68d5470f73454131,train
patok_v2,train,peopledriving132_jpeg_jpg.rf.a63374da34e32db0291fe4410af72ca3,test
patok_v2,train,peopledriving132_jpeg_jpg.rf.e0ebe84b48590258ebc3b23319adc6b9,train
patok_v2,train,peopledriving132_jpeg_jpg.rf.f8f0173d489158786601aa180e37cfbf,train
patok_v2,train,peopledriving133_jpeg_jpg.rf.0288c56f1b6317d955d3ecffffdb00a0,train
patok_v2,train,peopledriving133_jpeg_jpg.rf.03adde290a39eeee9073d914743e11ee,train
patok_v2,train,peopledriving133_jpeg_jpg.rf.1105d4dc7f1c50545fdf6f465e224f36,train
patok_v2,train,peopledriving133_jpeg_jpg.rf.1d6a4d423d47761fda764caf34efc1d1,train
patok_v2,train,peopledriving133_jpeg_jpg.rf.251bdaaa4337c5b95a29b4cb088967d9,train
patok_v2,train,peopledriving133_jpeg_jpg.rf.2dde4b9b65f4b8794e70a7719aeb6e93,train
patok_v2,train,peopledriving133_jpeg_jpg.rf.35ca5b3b4b9664c0c74a808b29237f47,train
patok_v2,train,peopledriving133_jpeg_jpg.rf.39af2e6ace941dc9b066b196969e3a61,train
patok_v2,train,peopledriving133_jpeg_jpg.rf.5a1e314edc42ff551cf88eae2737dd5b,test
patok_v2,train,peopledriving133_jpeg_jpg.rf.9e0fd3e19c518f8cbb47da4473661114,train
patok_v2,train,peopledriving136_jpeg_jpg.rf.229752b35d8399265ab1a3569b14b1ab,train
patok_v2,train,peopledriving136_jpeg_jpg.rf.2c22f8684577b5a6f39428dc3732eab1,train
patok_v2,train,peopledriving136_jpeg_jpg.rf.3956ba9824e36fb3f08750d8e6ea5e59,valid
patok_v2,train,peopledriving136_jpeg_jpg.rf.596c4034903b1f8d6f1edb6bda675f8a,train
patok_v2,train,peopledriving136_jpeg_jpg.rf.5a02f641752d3e30d32eb4b77776848b,train
patok_v2,train,peopledriving136_jpeg_jpg.rf.6e90329bb88a54b2d3c2e8534a38b1d3,train
patok_v2,train,peopledriving136_jpeg_jpg.rf.8594253d3067b0dbf9c908eb5f029aed,train
patok_v2,train,peopledriving136_jpeg_jpg.rf.a4b9544df05704bd8a725b1906058bc4,train
patok_v2,train,peopledriving136_jpeg_jpg.rf.ad793928dc8f0c1a576cec6d84203cee,train
patok_v2,train,peopledriving136_jpeg_jpg.rf.b728511da58e02a69d768abd9d61f4f6,train
patok_v2,train,peopledriving136_jpeg_jpg.rf.f0e587120366c45f991c83df3f4a6f55,valid
patok_v2,train,peopledriving136_jpeg_jpg.rf.f1a34efe035a55b396f1c0365590c09b,test
patok_v2,train,peopledriving138_jpeg_jpg.rf.020dea159981e7eda55b0dd126a809cc,train
patok_v2,train,peopledriving138_jpeg_jpg.rf.03b840ec384eeaa6fc68e8dce8406b31,train
patok_v2,train,peopledriving138_jpeg_jpg.rf.1b56480c66e69e2020277a7b83a2737f,train
patok_v2,train,peopledriving138_jpeg_jpg.rf.2b255368559c349456a4f27dcf958cd7,train
patok_v2,train,peopledriving138_jpeg_jpg.rf.3156da39b02b04f7664d2e932f12c3b7,train
patok_v2,train,peopledriving138_jpeg_jpg.rf.6e265bbb566a9ccb04d9531500f917e1,valid
patok_v2,train,peopledriving138_jpeg_jpg.rf.7c3d0c596fbaad4abe39f961df7d0e9b,train
patok_v2,train,peopledriving138_jpeg_jpg.rf.8c519d2ee21c5f7293a8b6319e5816f6,valid
patok_v2,train,peopledriving138_jpeg_jpg.rf.8d78bef4e9884e1c64d4c86b37391b7c,train
patok_v2,train,peopledriving138_jpeg_jpg.rf.904a0536dd3adb7b4ca20ee929c84009,train
patok_v2,train,peopledriving138_jpeg_jpg.rf.948a067fc67d3007821bce08473a197d,train
patok_v2,train,peopledriving138_jpeg_jpg.rf.94fcd470c096cb61c9160c50d7638e9d,test
patok_v2,train,peopledriving138_jpeg_jpg.rf.a041bdd84452f0666327fe4494dd31dd,train
patok_v2,train,peopledriving138_jpeg_jpg.rf.b30d913d3e6fbfa7f8b54e885f975b47,train
patok_v2,train,peopledriving138_jpeg_jpg.rf.c3a04d35d6861a81c2c9306ec7258a45,train
patok_v2,train,peopledriving138_jpeg_jpg.rf.e57d1a20e9930a2bacfe98f9970e6a67,valid
patok_v2,train,peopledriving139_jpeg_jpg.rf.1070d6f7618d56eef59a5a12de120a20,train
patok_v2,train,peopledriving139_jpeg_jpg.rf.99b509a5015978a132f85c4feb760bff,train
patok_v2,train,peopledriving139_jpeg_jpg.rf.b37f8e8cd440537281999239f229cd76,valid
patok_v2,train,peopledriving139_jpeg_jpg.rf.e7b25dfff4320db6230ac1a411212e50,train
patok_v2,train,peopledriving13_jpeg_jpg.rf.39ae5fb77e9495e773cc1f43a01a83c4,train
patok_v2,train,peopledriving13_jpeg_jpg.rf.863104bfb7cef2a78b0f3d185cc70c77,train
patok_v2,train,peopledriving13_jpeg_jpg.rf.9df2a8de2505d19711114acd56d800e4,train
patok_v2,train,peopledriving13_jpeg_jpg.rf.a5edbf90c074e3276a9548bafa45493f,test
patok_v2,train,peopledriving13_jpeg_jpg.rf.da4779d10455d4f1322dd28dd21041fc,train
patok_v2,train,peopledriving13_jpeg_jpg.rf.da6118823b7323f30305e7332e3026a5,train
patok_v2,train,peopledriving13_jpeg_jpg.rf.f636baf42571d447512aec5e2062e99e,train
patok_v2,train,peopledriving13_jpeg_jpg.rf.f78dcfae902933e37c4f41c2a97f3185,train
patok_v2,train,peopledriving140_jpeg_jpg.rf.05d2502632c79816da28caf82c4581b3,train
patok_v2,train,peopledriving140_jpeg_jpg.rf.5062ae29e4adac2b7f1b8c57e0b32d7b,train
patok_v2,train,peopledriving140_jpeg_jpg.rf.53e8b35f83621ffa0f1c5caf9fa0bf79,train
patok_v2,train,peopledriving140_jpeg_jpg.rf.576c9fade158fbb5181d037753a0a9bf,train
patok_v2,train,peopledriving140_jpeg_jpg.rf.8c52464f7d605480ee26febe39906e62,train
patok_v2,train,peopledriving140_jpeg_jpg.rf.a44fb4fda30e2f98b1a1e05d7e045381,test
patok_v2,train,peopledriving149_jpeg_jpg.rf.1d101e1b37e945d9b3025b94e3cc601c,train
patok_v2,train,peopledriving149_jpeg_jpg.rf.310d3afe665774649bfad9b458e141ad,train
patok_v2,train,peopledriving149_jpeg_jpg.rf.5621a631f015c0f5fc99d579d5c35d91,train
patok_v2,train,peopledriving149_jpeg_jpg.rf.78ff4f2eda79641a9069189268602058,train
patok_v2,train,peopledriving149_jpeg_jpg.rf.8d1ca122fd482562842f7e07d2494c38,train
patok_v2,train,peopledriving149_jpeg_jpg.rf.9b274a696febf89a03f839c0603ae101,train
patok_v2,train,peopledriving149_jpeg_jpg.rf.be549362fb2f972bcffd253bf8c1a5a3,test
patok_v2,train,peopledriving149_jpeg_jpg.rf.c97d74dac99ec3f56ee31028b7e34993,test
patok_v2,train,peopledriving14_jpeg_jpg.rf.35c50201f042aa9a37b283e1f6ec88db,train
patok_v2,train,peopledriving14_jpeg_jpg.rf.79beb4c0498eac4874095f43ba512e1b,train
patok_v2,train,peopledriving14_jpeg_jpg.rf.a072980e7753f4a67224a01c696b4776,train
patok_v2,train,peopledriving14_jpeg_jpg.rf.a8dc4c78b1bc9acdbc61841363a4255a,train
patok_v2,train,peopledriving14_jpeg_jpg.rf.aae9bfbcdd83700e8a3eeadef54a1a36,train
patok_v2,train,peopledriving14_jpeg_jpg.rf.ae123504da36214ad55bb454d4ea5ff3,train
patok_v2,train,peopledriving14_jpeg_jpg.rf.bf27bfb1b299f6992fac25e76701a204,train
patok_v2,train,peopledriving14_jpeg_jpg.rf.c39b421d2cda6209919462a6e8f10092,valid
patok_v2,train,peopledriving14_jpeg_jpg.rf.e13b22df854a417d56a87d990d7507c5,train
patok_v2,train,peopledriving14_jpeg_jpg.rf.f7063fa43bfe520dee0ae1328c62a987,train
patok_v2,train,peopledriving153_jpeg_jpg.rf.3c342c42743bf1c6941ea472d6154d02,train
patok_v2,train,peopledriving153_jpeg_jpg.rf.5b4ee8d324e11d1041cbed2b8d6ed11c,train
patok_v2,train,peopledriving154_jpeg_jpg.rf.421786e6866a29d8998db08fb66411d7,train
patok_v2,train,peopledriving154_jpeg_jpg.rf.d0e653aba867b14703bae01c27dea1df,train
patok_v2,train,peopledriving154_jpeg_jpg.rf.db4d0dfe3465a85fd1b1bccd2019cc34,train
patok_v2,train,peopledriving154_jpeg_jpg.rf.db78eb271bcc6cb20656e6aab62e9971,train
patok_v2,train,peopledriving160_jpeg_jpg.rf.2dd9dd1219f27d367eb6f79996d69c1a,train
patok_v2,train,peopledriving160_jpeg_jpg.rf.37fc3e9cf749485613994c5d8c1c47a0,train
patok_v2,train,peopledriving160_jpeg_jpg.rf.6891e855b7befd8c25fc5e02b425d972,train
patok_v2,train,peopledriving160_jpeg_jpg.rf.7f6c5b930d0a816869381af066eb51c7,train
patok_v2,train,peopledriving160_jpeg_jpg.rf.ad198f6f22ef72bcebf28640427a4ca4,test
patok_v2,train,peopledriving160_jpeg_jpg.rf.c353320044d52aa4057c5a7ae29aa7d1,train
patok_v2,train,peopledriving160_jpeg_jpg.rf.cedb899d2c6e3c6596c5a50234badceb,train
patok_v2,train,peopledriving160_jpeg_jpg.rf.ff62e672e2a397f964c8fa8b2d90fb31,valid
patok_v2,train,peopledriving168_jpeg_jpg.rf.46ba3a2ca8578f3f398b27593e00556f,train
patok_v2,train,peopledriving168_jpeg_jpg.rf.4a1dde3d251f055a6f3c506e3f96e127,train
patok_v2,train,peopledriving168_jpeg_jpg.rf.5f71026554b7e443218d0bb8d827245a,train
patok_v2,train,peopledriving168_jpeg_jpg.rf.6d9c7c6ec08881dfbef32986f23f96a6,valid
patok_v2,train,peopledriving168_jpeg_jpg.rf.a1fbdf3a04c05bdfa459544f225b8f14,train
patok_v2,train,peopledriving168_jpeg_jpg.rf.ab6c98ea2619ebc65d6d1404fd82ce67,test
patok_v2,train,peopledriving168_jpeg_jpg.rf.c6bc8ebf4db98385f017c79eeb60f58e,train
patok_v2,train,peopledriving168_jpeg_jpg.rf.f8a565be3ed0ddd02c0f263b1e1d4b64,train
patok_v2,train,peopledriving16_jpeg_jpg.rf.102f2c93d1fc952e07805c6dfeb97944,valid
patok_v2,train,peopledriving16_jpeg_jpg.rf.2cd4677163e5b52f65085236b0aa8a7f,train
patok_v2,train,peopledriving16_jpeg_jpg.rf.8092dd80a2ded1854271db52d17a389b,train
patok_v2,train,peopledriving16_jpeg_jpg.rf.c64b6ede8d214f75ea4a4535beca6a08,valid
